,Name,x,y,z,vx,vy,vz,En,Lz,Lperp,alpha,delta,met,age,age_error,apo,peri,zmax,circ
108,b'NGC6779',4.27,8.26,1.36,-92.1,-121.9,92.2,-160279.9024287435,-188.2638,712.6732434485036,289.148,30.184,-2.0,12.75,0.5,12.086153030395508,0.49619266390800476,7.418104648590088,-0.10729106772244201
109,b'NGC6809',4.9,0.76,-2.13,199.7,-224.6,-63.2,-189381.18393651705,225.02000000000004,633.6393743813903,295.0046,-30.9621,-1.93,13.0,0.25,6.101650714874268,1.1404460668563843,4.943885803222656,0.23261177534840574
110,b'NGC6838',2.19,3.33,-0.318,52.4,-58.7,31.2,-171861.6643506464,1326.5503999999999,281.8852047729685,298.4427,18.779,-0.82,11.0,0.38,7.1517133712768555,5.160655975341797,0.9561384320259094,0.9545844571746194
111,b'NGC6864',17.66,6.53,-9.08,-80.5,-326.9,44.0,-143817.45137894794,328.78159999999974,440.5504268106998,301.5205,-21.9213,-1.29,,,16.81894302368164,1.0109130144119263,12.086322784423828,0.13685744872897268
112,b'NGC6934',9.104323340780432,11.631697931871715,-5.017459489444024,71.30749210718021,-551.012982569543,114.62970377445535,-100753.15780569539,1235.9610239722892,537.6165201017932,308.547,7.404,-1.56,11.75,0.25,42.25510787963867,2.6504933834075928,17.548831939697266,0.21924751408465037
113,b'NGC6981',11.69,8.24,-9.17,136.5,-251.9,-0.3,-146136.91015876335,1242.9574,1377.8085874394487,313.3662,-12.5386,-1.48,11.5,0.25,13.045967102050781,6.2860188484191895,9.648189544677734,0.5428784423865962
114,b'NGC7006',17.285419522822448,34.82992419340569,-13.620963717800661,-79.3173750876531,-385.28300897943694,73.22741041416366,-89352.71102913079,-1094.571095636681,903.83799093493,315.372,16.187,-1.46,,,54.1092643737793,2.4538092613220215,33.51961898803711,
115,b'NGC7078',3.9,8.38,-4.77,89.9,-195.1,-35.6,-160799.2177640789,1057.6820000000002,603.6833503750456,322.4949,12.1661,-2.33,12.75,0.25,10.588006973266602,3.681154727935791,5.036292552947998,0.6111077335541856
116,b'NGC7089',5.57,7.49,-6.72,-86.3,-103.9,-178.2,-140013.8689549953,-194.15380000000027,341.9057793204732,323.3497,-0.8177,-1.66,11.75,0.25,18.34941291809082,0.5492433309555054,13.429708480834961,-0.0752281794521934
117,b'NGC7099',4.93,2.53,-5.91,-18.3,-317.7,101.2,-174978.64335941942,-258.4301999999999,428.1135568120449,325.0888,-23.1792,-2.33,13.0,0.25,8.354490280151367,1.318124532699585,7.05014705657959,-0.19647086090958274
118,b'NGC7492',7.098760438962171,9.422230740527244,-23.505726283237646,-13.810790470101182,-344.1429486154266,55.5854442298953,-117382.49204981649,-135.55877257815274,1761.26380717856,347.111,-15.610999999999999,-1.69,,,28.363882064819336,4.08774471282959,28.23434066772461,-0.033645005940684564
119,b'Pal1',-6.750852816721381,8.042206783754265,3.5998467042780957,57.65679940040801,-52.98312127416058,-28.819620542673007,-122770.12549488386,3412.409842582748,865.2169672391624,53.333999999999996,79.581,-0.51,,,17.930599212646484,14.008508682250977,4.284214496612549,0.9475314083584385
120,b'Pal10',3.600624679168676,4.664668272640386,0.29389084025132284,159.38736881007412,-163.94575336791996,13.026811182258722,-176304.1545753676,1164.5703965386253,159.97735611395075,289.509,18.572,,,,7.17593240737915,4.146714687347412,0.5305541157722473,0.920116839760266
121,b'Pal11',10.994124606767866,6.783567463745303,-3.559836596766409,111.65538009922545,-321.5643027957316,-14.978210002275851,-169806.04999387197,1048.7731395835165,529.0860198869989,296.31,-8.007,-0.45,,,8.216464042663574,4.025417327880859,3.638597249984741,0.7165658717056702
122,b'Pal12',11.078494436543448,6.478429640494814,-14.01059993050384,324.5984021046066,-239.16870682215506,107.83435113167073,-84033.09115749825,2160.2007892627225,5100.40378876724,326.66200000000003,-21.253,-0.81,9.0,0.38,55.623226165771484,15.514059066772461,50.67596435546875,
123,b'Pal13',1.0588945697835714,19.087913672895525,-17.621869761922856,-179.08086894602928,-35.69696327696712,-87.34648104256497,-82613.53330198399,-1717.1765131631098,3210.7333982038535,346.685,12.772,-1.78,,,61.86187744140625,8.231867790222168,51.46916198730469,
124,b'Pal14',49.57720312425773,27.146095349908606,51.55036796793753,101.67893047624838,-211.7928539934328,120.88550023799323,-61058.15199342363,1718.9354490527726,1876.8749232114762,242.752,14.958,-1.63,,,105.12931823730469,4.931210517883301,77.2586898803711,
125,b'Pal15',38.85290566876271,13.196061411059144,18.716989189765073,124.92503774869701,-189.2685498084506,40.13939910530585,-93210.83608044132,109.96007437679168,1165.4518643145705,254.963,-0.539,-2.1,,,49.667579650878906,1.3060004711151123,49.07958221435547,
126,b'Pal2',-26.471281626883034,4.470211388746604,-4.373609398444822,94.51867460638961,-263.4610187697799,-2.395481659755763,-103367.02364134103,-194.27955283283927,300.17241346213945,71.525,31.381,-1.29,,,39.891334533691406,0.33219659328460693,9.071162223815918,-0.036358606793834944
127,b'Pal3',-34.60945459306026,-59.6998434347802,61.59841188402207,14.53517027636148,-80.23645573936787,65.40266781334338,-46269.685747024894,5490.48662920377,15182.056704175675,151.38299999999998,0.07200000000000001,-1.67,,,115.02167510986328,62.48460388183594,106.9854736328125,
128,b'Pal4',-31.76573716711053,-12.864152623503871,103.15590879590587,17.00295932245625,-281.23206292555005,46.77181766047886,-53101.92622459866,-1839.935822047945,5943.4095985274525,172.32,28.974,-1.46,,,114.82120513916016,14.431380271911621,108.20874786376953,
129,b'Pal5',16.10119070138624,0.2037233486465626,16.701800944652927,-58.455462513701164,-420.6625327605685,-19.637323651018463,-122563.53981477639,1384.3006619628154,3024.524257740594,229.02200000000002,-0.11199999999999999,-1.41,,,19.162565231323242,12.760109901428223,17.420255661010742,0.38210735496994924
130,b'Pal6',5.793108501160205,0.20064664727848566,0.1990849485050541,184.8711276016862,-250.70979227584252,146.2972391953203,-207441.83917764405,23.748861688677934,409.84519929790844,265.926,-26.223000000000003,-1.06,,,4.510914325714111,0.0792732685804367,3.030522108078003,0.03638544856742334
131,b'Pal7',4.990187194366986,1.988753728541975,0.5503547695679082,191.14933730240534,-63.66207577371757,20.636171378001535,-182312.84822981426,981.8454572514514,205.56562836648087,272.684,-7.207999999999999,-0.65,,,6.652744293212891,3.413874864578247,0.6485660672187805,0.8795595598091498
132,b'Pal8',12.337513658920564,3.0747272320984353,-1.4737059286509049,41.221938139118905,-362.35195732844085,-37.42755246554681,-193682.57508774346,649.5655247607855,271.0890605420636,280.375,-19.826,-0.37,,,5.399818420410156,2.3269546031951904,1.7337751388549805,0.7269819009200107
133,b'Pismis26',8.079081327389337,-1.3241420156875214,-0.46378101267722033,-193.73172371968934,-111.71116782922088,193.8567920202287,-210132.04039831462,257.8555492434078,232.0349952534881,264.04400000000004,-38.553000000000004,,,,3.9637789726257324,1.0135529041290283,2.3696303367614746,0.42569075110554094
134,b'Pyxis',-5.990555953068064,-38.649080720925895,4.766738801372975,97.77585377102454,-33.74653643206506,183.19004851036922,-55207.502580205706,-1220.9323884401765,8962.650866605958,136.991,-37.221,,,,121.4903335571289,23.782529830932617,119.39635467529297,
135,b'Rup106',10.610633249543241,-17.83870969023857,4.3168157976772505,-133.38076928085178,-27.813460784039762,24.327693813168594,-109003.12764957137,1659.6061323825897,1614.7882682904744,189.667,-51.15,-1.78,,,34.0361213684082,5.026190757751465,21.535404205322266,0.3492318293651467
136,b'Terzan1',6.691962610953072,-0.29789964074909964,0.13744896379272953,49.74590885636069,-180.30245744496148,-0.14404920293747292,-250310.03328412698,78.29423034741478,21.975824808497496,263.949,-30.480999999999998,-1.29,,,1.6817344427108765,0.2837909162044525,0.2704050838947296,0.4333291271690908
137,b'Terzan12',4.7476756051047655,0.6884019843814032,-0.16024686141338992,113.55426934831864,-105.89757275602663,90.72711369104356,-201296.13616494677,563.4151828043847,330.6494219654573,273.066,-22.741999999999997,,,,4.576834678649902,2.0998737812042236,1.438477635383606,0.7533562748926161
138,b'Terzan2',7.476575809266919,-0.495194883035414,0.32495568328660746,96.01651810295196,-234.5643991417494,-50.8680647424198,-260556.16439327397,-46.043987932415845,18.73993266610212,261.888,-30.802,-0.29,,,1.1751527786254883,0.19908827543258667,0.41288208961486816,-0.3828129582073354
139,b'Terzan3',7.813546225216674,-2.0997693848325505,1.3339654856562757,-198.38217486963208,-150.48389997236524,90.96697690871072,-206330.77188819827,429.48177588075197,393.2550659730519,247.167,-35.353,,,,3.597006320953369,2.2356741428375244,2.140132427215576,0.6580057297821866
140,b'Terzan4',7.179277130160292,-0.5126792207254234,0.18745640824941323,-66.32217408210548,-193.76750207620927,89.6458851460968,-255081.76347324633,79.82969410392785,106.48363654017717,262.663,-31.596,-1.62,,,1.2344809770584106,0.43252652883529663,0.669832706451416,0.49856322297306355
141,b'Terzan5',6.8816864961168696,0.4488192244727685,0.22572610151770012,-70.61241981317185,-165.4461328966639,-34.032657292219106,-251551.00398936897,77.1647009184551,57.13274196148787,267.02,-24.779,0.16,,,1.5723613500595093,0.3022066354751587,0.4787927269935608,0.42707760647093673
142,b'Terzan6',6.793519970627109,-0.18207203599088173,-0.23438468892137287,130.1535032268958,-288.09826361985677,33.172221604927614,-244438.13670200258,-87.40408482766559,29.58029931071135,267.693,-31.275,-0.4,,,2.0008134841918945,0.2980740964412689,0.3912295997142792,-0.39230978516791437
143,b'Terzan7',21.406230087761816,1.2277038974405101,-7.752809592013091,248.8539392346621,-257.12885795212185,177.02828428351143,-98101.53309889825,489.35968803760784,4450.787590620003,289.433,-34.658,-0.12,,,39.15762710571289,13.053018569946289,38.90566635131836,
144,b'Terzan8',23.840017331055606,2.3598031694516406,-10.852414600282017,257.0180885081491,-253.0485150937024,150.4283660931535,-89662.46827174944,770.4712437752162,5382.926898595256,295.435,-33.999,-2.34,13.0,0.38,46.96574020385742,16.145259857177734,46.48099136352539,
145,b'Terzan9',7.083286891226164,0.43269704653812335,-0.22320412742769508,72.62488579350129,-252.31271783861783,-61.164040522925596,-256050.41746929704,27.21260097077279,82.7999764077325,270.41200000000003,-26.84,-2.07,,,1.3470497131347656,0.12469133734703064,0.6708256006240845,0.1944267706982716
146,b'Whiting1',-13.912411674664853,4.690084341467555,-26.276565800434618,208.22618693594575,-192.99602056704734,4.9079454618918135,-84218.60985409166,2161.786284091573,5670.733871440296,30.738000000000003,-3.253,,,,52.761722564697266,18.107234954833984,49.253929138183594,
